fetched_at,phrase,region_name,region_id,region_type,device,kind,rank,nested_phrase,count,total_count
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,7,чем отмыть тональный крем с одежды,4,6
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,8,эксфолиант что это такое,3,6
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,9,средства для ухода за лицом,68,6
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,10,косметические средства,194,6
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,11,тональное средство,169,6
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,12,что такое лосьон для лица,2,6
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,association,13,косметическая основа,2,6
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,1,kosmetista,6,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,2,эксфолиант что это,26,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,3,эксфолиант это,33,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,4,для чего нужен лосьон для лица,14,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,5,косметическое масло,762,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,6,что нужно для макияжа лица,101,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,7,чем отмыть тональный крем с одежды,5,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,8,средства для ухода за лицом bioderma,1,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,9,kisy cosmetics,6,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,10,эксфолиант что это такое,9,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,11,машнит косметикс,6,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,12,средства для ухода за лицом,296,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,13,косметические средства,682,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,14,тональное средство,392,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,15,что такое экзосомы в косметологии для лица,1,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,16,косметическая основа,42,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,association,17,podonail cosmetics,2,17
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,1,kosmetista,2,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,2,эксфолиант что это,4,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,3,эксфолиант это,6,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,4,для чего нужен лосьон для лица,5,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,5,косметическое масло,227,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,6,что нужно для макияжа лица,24,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,7,эксфолиант что это такое,2,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,8,средства для ухода за лицом,122,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,9,косметические средства,254,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,10,тональное средство,107,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,11,что такое лосьон для лица,2,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,association,12,косметическая основа,4,7
2026-09-15,овсянников косметика,Тюменская область,11176,campaign,DEVICE_ALL,nested,1,овсянников косметика,17,17
2026-09-15,овсянников косметика,Тюменская область,11176,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,1,17
2026-09-15,овсянников косметика,Тюменская область,11176,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,1,17
2026-09-15,овсянников косметика,Тюменская область,11176,campaign,DEVICE_ALL,nested,4,овсянников косметика отзывы,1,17
2026-09-15,овсянников косметика,Волгоградская область,10950,campaign,DEVICE_ALL,nested,1,овсянников косметика,54,54
2026-09-15,овсянников косметика,Волгоградская область,10950,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,12,54
2026-09-15,овсянников косметика,Волгоградская область,10950,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,12,54
2026-09-15,овсянников косметика,Волгоградская область,10950,campaign,DEVICE_ALL,nested,4,овсянников косметика где производят,4,54
2026-09-15,овсянников косметика,Волгоградская область,10950,campaign,DEVICE_ALL,nested,5,овсянников косметика и парфюмерия,2,54
2026-09-15,овсянников косметика,Волгоградская область,10950,campaign,DEVICE_ALL,nested,6,овсянников косметика бесплатно,2,54
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,1,овсянников косметика,93,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,2,овсянников косметика и парфюмерия,21,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,3,российская косметика овсянников,16,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,4,овсянников косметика официальный,12,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,5,овсянников косметика официальный сайт,7,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,6,косметика для бизнеса овсянников,4,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,7,овсянников косметика бесплатно,3,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,8,овсянников бренд косметики,2,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,9,овсянников косметика и парфюмерия официальный,2,93
2026-09-15,овсянников косметика,Воронежская область,10672,campaign,DEVICE_ALL,nested,10,овсянников косметика и парфюмерия официальный сайт,2,93
2026-09-15,овсянников косметика,Республика Мордовия,11117,campaign,DEVICE_ALL,nested,1,овсянников косметика,7,7
2026-09-15,овсянников косметика,Республика Мордовия,11117,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,1,7
2026-09-15,овсянников косметика,Республика Мордовия,11117,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,1,7
2026-09-15,овсянников косметика,Орловская область,10772,campaign,DEVICE_ALL,nested,1,овсянников косметика,3,3
2026-09-15,овсянников косметика,Рязанская область,10776,campaign,DEVICE_ALL,nested,1,овсянников косметика,23,23
2026-09-15,овсянников косметика,Рязанская область,10776,campaign,DEVICE_ALL,nested,2,овсянников косметика и парфюмерия,4,23
2026-09-15,овсянников косметика,Рязанская область,10776,campaign,DEVICE_ALL,nested,3,овсянников бренд косметики,2,23
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,1,овсянников косметика,87,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,14,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,14,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,4,овсянников косметика и парфюмерия,11,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,5,овсянников косметика бесплатно,5,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,6,овсянников косметика и парфюмерия официальный,3,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,7,овсянников косметика и парфюмерия официальный сайт,3,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,8,российская косметика овсянников,3,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,9,косметика для бизнеса овсянников,2,87
2026-09-15,овсянников косметика,Ярославская область,10841,campaign,DEVICE_ALL,nested,10,овсянников бренд косметики,2,87
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,1,овсянников косметика,32,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,5,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,5,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,4,овсянников косметика отзывы,4,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,5,овсянников косметика и парфюмерия,2,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,6,овсянников косметика и парфюмерия официальный,2,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,7,овсянников косметика и парфюмерия официальный сайт,2,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,8,косметика для бизнеса овсянников,1,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,9,российская косметика овсянников,1,32
2026-09-15,овсянников косметика,Костромская область,10699,campaign,DEVICE_ALL,nested,10,овсянников бренд косметики,1,32
2026-09-15,овсянников косметика,Липецкая область,10712,campaign,DEVICE_ALL,nested,1,овсянников косметика,5,5
2026-09-15,овсянников косметика,Липецкая область,10712,campaign,DEVICE_ALL,nested,2,овсянников косметика где производят,1,5
2026-09-15,овсянников косметика,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,1,овсянников косметика,7,7
2026-09-15,овсянников косметика,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,2,овсянников косметика бесплатно,4,7
2026-09-15,овсянников косметика,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный,1,7
2026-09-15,овсянников косметика,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,4,овсянников косметика официальный сайт,1,7
2026-09-15,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,nested,1,овсянников косметика,53,53
2026-09-15,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,nested,2,овсянников косметика бесплатно,8,53
2026-09-15,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный,6,53
2026-09-15,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,nested,4,овсянников косметика официальный сайт,5,53
2026-09-15,овсянников косметика,Новосибирская область,11316,campaign,DEVICE_ALL,nested,5,овсянников косметика и парфюмерия,5,53
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,1,овсянников косметика,45,45
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,6,45
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,6,45
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,4,овсянников косметика и парфюмерия,2,45
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,5,овсянников косметика и парфюмерия официальный,2,45
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,6,овсянников косметика и парфюмерия официальный сайт,2,45
2026-09-15,овсянников косметика,Саратовская область,11146,campaign,DEVICE_ALL,nested,7,овсянников косметика бесплатно,1,45
2026-09-15,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,nested,1,овсянников косметика,13,13
2026-09-15,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,1,13
2026-09-15,овсянников косметика,Томская область,11353,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,1,13
2026-09-15,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,nested,1,овсянников косметика,9,9
2026-09-15,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,nested,2,овсянников косметика официальный,2,9
2026-09-15,овсянников косметика,Вологодская область,10853,campaign,DEVICE_ALL,nested,3,овсянников косметика официальный сайт,2,9
2026-09-15,овсянников косметика,Алтайский край,11235,campaign,DEVICE_ALL,nested,1,овсянников косметика,6,6
2026-09-15,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,nested,1,овсянников косметика,14,14
2026-09-15,овсянников косметика,Ивановская область,10687,campaign,DEVICE_ALL,nested,2,овсянников косметика и парфюмерия,1,14
2026-09-15,овсянников косметика,Астраханская область,10946,control,DEVICE_ALL,nested,1,овсянников косметика,2,2
2026-09-15,овсянников косметика,Кировская область,11070,control,DEVICE_ALL,nested,1,овсянников косметика,2,2
2026-09-15,овсянников косметика,Кировская область,11070,control,DEVICE_ALL,nested,2,овсянников парфюмированная косметика,2,2
2026-09-15,овсянников косметика,Пензенская область,11095,control,DEVICE_ALL,nested,1,овсянников косметика,6,6
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,nested,1,овсянников косметика,17,17
2026-09-15,овсянников косметика,Ростовская область,11029,control,DEVICE_ALL,nested,2,овсянников парфюмированная косметика,1,17
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,nested,1,овсянников косметика,7,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,nested,2,империя косметики овсянников,1,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,nested,3,овсянников косметика официальный,1,7
2026-09-15,овсянников косметика,Тульская область,10832,control,DEVICE_ALL,nested,4,овсянников косметика официальный сайт,1,7
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,1,приобрести как пишется,91,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,2,купля продажа,12931,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,3,изт маркет,11,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,4,b2b продажи это,23,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,5,я покупаю,1394,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,6,моя цена,1322,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,7,b2b продажи что это,19,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,8,отдел продаж,858,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,6,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,10,наши цены,191,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,7,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,12,мои покупки,188,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,13,b2c продажи что это,13,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,association,14,розничная цена это,26,8
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,1,приобрести как пишется,114,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,2,купля продажа,16539,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,3,изт маркет,9,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,4,b2b продажи это,24,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,5,я покупаю,1962,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,6,моя цена,2553,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,7,b2b продажи что это,21,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,8,отдел продаж,1307,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,23,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,10,наши цены,504,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,5,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,12,мои покупки,295,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,13,b2c продажи что это,6,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,association,14,розничная цена это,24,20
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,1,приобрести как пишется,180,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,2,купля продажа,18225,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,3,изт маркет,6,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,4,b2b продажи это,42,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,5,я покупаю,2093,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,6,моя цена,2128,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,7,b2b продажи что это,35,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,8,отдел продаж,1817,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,8,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,10,наши цены,345,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,17,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,12,мои покупки,330,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,13,b2c продажи что это,16,6
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,association,14,розничная цена это,21,6
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,1,приобрести как пишется,51,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,2,купля продажа,6546,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,3,изт маркет,1,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,4,b2b продажи это,14,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,5,я покупаю,880,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,6,моя цена,719,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,7,b2b продажи что это,13,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,8,отдел продаж,278,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,9,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,10,наши цены,113,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,2,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,12,мои покупки,150,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,13,b2c продажи что это,6,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,association,14,розничная цена это,5,136
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,1,приобрести как пишется,46,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,2,купля продажа,11606,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,3,изт маркет,1,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,4,b2b продажи это,17,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,5,я покупаю,1000,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,6,моя цена,1371,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,7,b2b продажи что это,13,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,8,отдел продаж,810,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,8,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,10,наши цены,194,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,9,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,12,мои покупки,244,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,13,b2c продажи что это,3,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,14,розничная цена это,14,22
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,1,приобрести как пишется,33,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,2,купля продажа,5467,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,3,изт маркет,1,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,4,b2b продажи это,8,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,5,я покупаю,410,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,6,моя цена,339,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,7,b2b продажи что это,5,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,8,отдел продаж,294,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,2,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,10,наши цены,113,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,11,мсг37 рф прайс листы,3,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,12,ты знаешь себе цену ты бесценна,1,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,13,мои покупки,114,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,14,b2c продажи что это,2,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,15,розничная цена это,2,26
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,1,приобрести как пишется,207,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,2,купля продажа,25852,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,3,изт маркет,26,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,4,b2b продажи это,60,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,5,я покупаю,2752,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,6,моя цена,2450,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,7,b2b продажи что это,40,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,8,отдел продаж,2093,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,23,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,10,наши цены,397,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,9,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,12,мои покупки,750,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,13,b2c продажи что это,16,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,14,розничная цена это,38,5
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,1,приобрести как пишется,190,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,2,купля продажа,24287,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,3,изт маркет,33,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,4,b2b продажи это,84,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,5,я покупаю,2379,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,6,моя цена,2213,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,7,b2b продажи что это,55,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,8,отдел продаж,2144,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,30,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,10,наши цены,337,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,11,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,12,мои покупки,373,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,13,b2c продажи что это,15,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,14,розничная цена это,19,3
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,1,приобрести как пишется,120,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,2,купля продажа,17073,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,3,изт маркет,8,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,4,b2b продажи это,33,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,5,я покупаю,1629,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,6,моя цена,3116,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,7,b2b продажи что это,28,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,8,отдел продаж,975,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,5,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,10,наши цены,245,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,5,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,12,мои покупки,365,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,13,b2c продажи что это,7,10
